AcademicYear,AcademicSemester,Sex,FacultyID,DepartmentCode,EntryTypeID,EntryGroupID,TCAS,LevelID,StudentType,Status
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1306,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1306,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1306,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1306,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1306,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,51,623010,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,41,623044,2,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1306,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1306,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1306,24,623050,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1306,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1306,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1306,40,623210,5,3,FOREIGN,MFU student
2562,1,Female,13,1306,40,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1306,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1306,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1306,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1306,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1306,40,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1306,30,623060,4,3,THAI,MFU student
2562,1,Female,13,1306,30,623060,4,3,THAI,MFU student
2562,1,Female,13,1306,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1306,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1306,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1306,40,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1306,20,623501,5,3,THAI,MFU student
2562,1,Male,13,1306,20,623501,5,3,THAI,MFU student
2562,1,Female,13,1306,20,623501,5,3,THAI,MFU student
2562,1,Female,13,1306,24,623055,5,3,THAI,MFU student
2562,1,Male,13,1306,20,623501,5,3,THAI,MFU student
2562,1,Male,13,1306,24,623055,5,3,THAI,MFU student
2562,1,Male,13,1306,20,623501,5,3,THAI,MFU student
2562,1,Male,13,1306,67,623070,5,3,THAI,MFU student
2562,1,Male,13,1306,67,623070,5,3,THAI,MFU student
2562,1,Female,13,1306,67,623070,5,3,THAI,MFU student
2562,1,Female,13,1306,67,623070,5,3,THAI,MFU student
2562,1,Female,13,1306,67,623070,5,3,THAI,MFU student
2562,1,Male,13,1306,40,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1306,59,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1306,67,623071,5,3,THAI,MFU student
2562,1,Female,13,1306,59,623210,5,3,FOREIGN,MFU student
2562,1,Female,13,1306,59,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1306,59,623210,5,3,FOREIGN,MFU student
2562,1,Female,13,1306,59,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1306,59,623210,5,3,FOREIGN,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,52,623040,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Male,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Male,14,1401,10,623020,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,66,623042,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,52,623040,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,10,623020,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,66,623042,2,3,THAI,MFU student
2562,1,Male,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,52,623040,1,3,THAI,MFU student
2562,1,Male,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1401,20,623030,3,3,THAI,MFU student
2562,1,Female,14,1401,20,623030,3,3,THAI,MFU student
2562,1,Female,14,1401,20,623030,3,3,THAI,MFU student
2562,1,Female,14,1401,20,623030,3,3,THAI,MFU student
2562,1,Female,14,1401,20,623030,3,3,THAI,MFU student
2562,1,Female,14,1401,20,623030,3,3,THAI,MFU student
2562,1,Male,14,1401,30,623060,4,3,THAI,MFU student
2562,1,Male,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Male,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Male,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,20,623501,5,3,THAI,MFU student
2562,1,Female,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,20,623501,5,3,THAI,MFU student
2562,1,Female,14,1401,20,623501,5,3,THAI,MFU student
2562,1,Female,14,1401,20,623501,5,3,THAI,MFU student
2562,1,Male,14,1401,20,623501,5,3,THAI,MFU student
2562,1,Female,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Male,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Male,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,29,623141,5,3,THAI,MFU student
2562,1,Female,14,1401,40,623210,5,3,FOREIGN,MFU student
2562,1,Female,14,1407,66,623042,2,3,THAI,MFU student
2562,1,Female,14,1407,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1407,11,623043,2,3,THAI,MFU student
2562,1,Female,14,1407,11,623041,1,3,THAI,MFU student
2562,1,Female,14,1407,11,623041,1,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,20,623501,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Male,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,14,1407,29,623140,5,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,52,623040,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1501,41,623044,2,3,THAI,MFU student
2562,1,Male,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1501,52,623040,1,3,THAI,MFU student
2562,1,Female,13,1501,51,623010,1,3,THAI,MFU student
2562,1,Female,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,24,623050,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,41,623044,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,51,623010,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,51,623010,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Male,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Female,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1501,41,623044,2,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,41,623044,2,3,THAI,MFU student
2562,1,Female,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,52,623040,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,51,623010,1,3,THAI,MFU student
2562,1,Male,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,52,623040,1,3,THAI,MFU student
2562,1,Female,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Male,13,1501,10,623020,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,11,623043,2,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Male,13,1501,11,623041,1,3,THAI,MFU student
2562,1,Female,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1501,29,623011,1,3,THAI,MFU student
2562,1,Male,13,1501,24,623050,1,3,THAI,MFU student
2562,1,Male,13,1501,40,623210,5,3,FOREIGN,MFU student
2562,1,Male,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Female,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Female,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Female,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Female,13,1501,20,623030,3,3,THAI,MFU student
2562,1,Male,13,1501,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1501,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1501,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1501,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1501,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1501,30,623060,4,3,THAI,MFU student
2562,1,Male,13,1501,20,623501,5,3,THAI,MFU student
2562,1,Female,13,1501,20,623501,5,3,THAI,MFU student
2562,1,Male,13,1501,20,623501,5,3,THAI,MFU student
2562,1,Female,13,1501,20,623501,5,3,THAI,MFU student
2562,1,Male,13,1501,20,623501,5,3,THAI,MFU student
2562,1,Female,13,1501,20,623501,5,3,THAI,MFU student
2562,1,Female,13,1501,20,623501,5,3,THAI,MFU student
2562,1,Female,13,1501,40,623210,5,3,FOREIGN,MFU student
2562,1,Female,13,1501,29,623130,5,3,THAI,MFU student
2562,1,Female,13,1501,40,623210,5,3,FOREIGN,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,41,623044,2,3,THAI,MFU student
2562,1,Male,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,41,623044,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Male,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Male,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Male,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,41,623044,2,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,41,623044,2,3,THAI,MFU student
2562,1,Male,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Male,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,24,623050,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Male,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Male,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Male,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,41,623044,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Male,16,1601,41,623044,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Male,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Male,16,1601,51,623010,1,3,THAI,MFU student
2562,1,Female,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Male,16,1601,29,623011,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,11,623043,2,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
2562,1,Female,16,1601,10,623020,2,3,THAI,MFU student
2562,1,Male,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,11,623041,1,3,THAI,MFU student
2562,1,Female,16,1601,52,623040,1,3,THAI,MFU student
